registry_embedding_id,registry_record_id,object_embedding_id,view_profile,embedding_model_id,text_hash,embedded_text,embedding,metadata
regemb_d4b255fc1b52d44c65f5b0af,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_reg_handle,,planning,canonical_embedding_pending,b2454d2edda3ecc7d508c1751562fbac16c9b3dde507d32c5327a5d7cba44146,72 artifact as at before candidate cfpb check code compose contextops dag enrich evidence generated graph handle information kind primitive promotion prove py python real reference reg repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_711b9969cc12d26f43c64dcf,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_faq_handle,,planning,canonical_embedding_pending,954a928a519ba26bd0ba7d9d9ffd3124f2991d7719463c2e7d5d8c72a72ea0be,73 artifact as at before candidate cfpb check code compose contextops dag enrich evidence faq generated graph handle information kind primitive promotion prove py python real reference repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_d6e016f0ed8c7cd5a2b2ff4a,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_reg_fixture,,planning,canonical_embedding_pending,58d1bf2303fb7122d09a04d21542de80a103a0c5d337b39e98d4443c11b24dfd,76 artifact as at before candidate cfpb check code compose contextops dag enrich evidence fixture generated graph information kind primitive promotion prove py python real reference reg repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e716a8945f252aebf8d0e0e4,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_faq_fixture,,planning,canonical_embedding_pending,7b51cba3009c6cc7221fd3bc6775bffc51e7c1e8e88f8e15c056e38b659970c2,78 artifact as at before candidate cfpb check code compose contextops dag enrich evidence faq fixture generated graph information kind primitive promotion prove py python real reference repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_88f2ab5430e0f4c067f8aa90,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_reg_rank,,planning,canonical_embedding_pending,d7697bf629ab9ba5829fa8df0bfb7c96cb8ce1687aec1fead5526956a911d6fa,82 artifact as at before candidate cfpb check code compose contextops dag enrich evidence generated graph information kind primitive promotion prove py python rank real reference reg repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_93006b11368eda7fe6c466ea,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_faq_rank,,planning,canonical_embedding_pending,37cf5054d778e61382d6ff8bd9ffd21a0bc284858d53f5830c9b485a630a5297,83 artifact as at before candidate cfpb check code compose contextops dag enrich evidence faq generated graph information kind primitive promotion prove py python rank real reference repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_c60c75a4e90bd1e87d21bd51,primitive.repo.scripts_check_contextops_cfpb_reference_py.var.py_var_scripts_check_contextops_cfpb_reference_task,,planning,canonical_embedding_pending,5d168edfe926a2be4bf70736fd4b691cf7ee3364ec8a11710db54e3568136854,85 artifact as at before candidate cfpb check code compose contextops dag enrich evidence generated graph information kind primitive promotion prove py python real reference repo scripts searchable source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_29202bdb43c8cd0c09057d70,primitive.repo.scripts_check_contextops_cfpb_reference_py.function.py_function_scripts_check_contextops_cfpb_reference_ledger_artifact,,planning,canonical_embedding_pending,4cca3779375cc5e6c092248db9ecb0626c7e9575740d540ba920a385149f540f,100 101 after artifact as at authority before callable candidate cfpb check code compose contextops dag does enrich evidence function generated graph handle information inventory key kind ledger line logs name not observed or parameter parameters primitive promote promotion proof prove py python rank real reason receipts reference repo required return scripts searchable signature source step symbol task to true unit use value version,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e6070fd3811162327f23d511,primitive.repo.scripts_check_contextops_cfpb_reference_py.function.py_function_scripts_check_contextops_cfpb_reference_self_test,,planning,canonical_embedding_pending,14df8fc24515ea15b596f2cef5e6404cf9c63cbb8b50d144a764802cdfe9d7d8,117 after artifact as at before callable candidate cfpb check code compose contextops dag does enrich evidence function generated graph information inventory kind logs not observed or parameters primitive promote promotion proof prove py python real reason receipts reference repo return scripts searchable self signature source step symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ca0d3dc454fcd9e19d80e0b9,primitive.repo.scripts_check_contextops_cfpb_reference_py.function.py_function_scripts_check_contextops_cfpb_reference_self_test_check,,planning,canonical_embedding_pending,2f08781e0e7b2defa3a396eb83a60d6a090eaf491255ef38c2845aaac81976e0,120 after artifact as at before callable candidate cfpb check code compose contextops dag detail does enrich evidence false function generated graph information inventory kind line logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts reference repo required return scripts searchable self signature source step symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_c3205008527729174d506b20,primitive.repo.scripts_check_contextops_cfpb_reference_py.instance.py_inst_scripts_check_contextops_cfpb_reference_self_test_clf,,planning,canonical_embedding_pending,655f92d9e7827061a730aedcb00dae4f7d1d177edceb787fcacfa8c5715c216a,126 artifact as at before candidate cfpb check clf code compose contextops dag enrich evidence false generated graph information inst instance kind primitive promotion prove py python real reference repo scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_1140cb5d92d949212826d5bd,primitive.repo.scripts_check_contextops_cfpb_reference_py.instance.py_inst_scripts_check_contextops_cfpb_reference_self_test_stub,,planning,canonical_embedding_pending,adb12fba8cb7da99b826a660add5a6e4891586a3b000c37d30dca02c50e8040a,138 artifact as at before candidate cfpb check code compose contextops dag enrich evidence false generated graph information inst instance kind primitive promotion prove py python real reference repo scripts searchable self source step stub symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_cd32d9c929559b6d5563cc13,primitive.repo.scripts_check_contextops_cfpb_reference_py.instance.py_inst_scripts_check_contextops_cfpb_reference_self_test_driver,,planning,canonical_embedding_pending,4eb0108cf091c77a66500d4b8ee6925a4008ba9a33f2ea61d2ce2feb0a86469e,149 artifact as at before candidate cfpb check code compose contextops dag driver enrich evidence false generated graph information inst instance kind primitive promotion prove py python real reference repo scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_78296749f9f427eab1ca02ac,primitive.repo.scripts_check_contextops_cfpb_reference_py.instance.py_inst_scripts_check_contextops_cfpb_reference_self_test_reg_src,,planning,canonical_embedding_pending,8ed133d9d3d8276fee7683baba517259962347cf182d3a8fc212709c01595e02,227 artifact as at before candidate cfpb check code compose contextops dag enrich evidence generated graph information inst instance kind primitive promotion prove py python real reference reg repo scripts searchable self source src step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_220c5c48a33b3656c62d9703,primitive.repo.scripts_check_contextops_cfpb_reference_py.instance.py_inst_scripts_check_contextops_cfpb_reference_self_test_conflict,,planning,canonical_embedding_pending,d4c8e02375e197fedae18bd2756293e95fd9f19984e2f4445aa3ab963d6bdab7,240 artifact as at before candidate cfpb check code compose conflict contextops dag enrich evidence false generated graph information inst instance kind primitive promotion prove py python real reference repo scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_3ff8bbd455fbcd85b7e5d39c,primitive.repo.scripts_check_contextops_cfpb_reference_py.function.py_function_scripts_check_contextops_cfpb_reference_main,,planning,canonical_embedding_pending,51cfde03dcfa9d7a1f09c437535732c56e932845589645fa08f5070d4c8abaf8,292 after argv artifact as at before callable candidate cfpb check code compose contextops dag does enrich evidence function generated graph information inventory kind line logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts reference repo required return scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
